zone2           -> node14          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 108
zone2           -> node14          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 110

zone2           -> node10          -> index                         : 136                           , registers: [0, 17160]          , address: 112
zone2           -> node10          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 114
zone2           -> node10          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 116
zone2           -> node10          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 118

zone2           -> node17          -> index                         : 137                           , registers: [0, 17161]          , address: 120
zone2           -> node17          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 122
zone2           -> node17          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 124
zone2           -> node17          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 126

zone2           -> node15          -> index                         : 138                           , registers: [0, 17162]          , address: 128
zone2           -> node15          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 130
zone2           -> node15          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 132
zone2           -> node15          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 134

zone2           -> node16          -> index                         : 139                           , registers: [0, 17163]          , address: 136
zone2           -> node16          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 138
zone2           -> node16          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 140
zone2           -> node16          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 142

zone2           -> node18          -> index                         : 140                           , registers: [0, 17164]          , address: 144
zone2           -> node18          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 146
zone2           -> node18          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 148
zone2           -> node18          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 150

zone2           -> node19          -> index                         : 141                           , registers: [0, 17165]          , address: 152
zone2           -> node19          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 154
zone2           -> node19          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 156
zone2           -> node19          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 158

zone2           -> node20          -> index                         : 142                           , registers: [0, 17166]          , address: 160
zone2           -> node20          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 162
zone2           -> node20          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 164
zone2           -> node20          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 166

zone2           -> node21          -> index                         : 143                           , registers: [0, 17167]          , address: 168
zone2           -> node21          -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 170
zone2           -> node21          -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 172
zone2           -> node21          -> elevation                     : 0.0                           , registers: [0, 0]              , address: 174

zone2           -> node8           -> index                         : 144                           , registers: [0, 17168]          , address: 176
zone2           -> node8           -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 178
zone2           -> node8           -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 180
zone2           -> node8           -> elevation                     : 0.0                           , registers: [0, 0]              , address: 182

zone2           -> node9           -> index                         : 145                           , registers: [0, 17169]          , address: 184
zone2           -> node9           -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 186
zone2           -> node9           -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 188
zone2           -> node9           -> elevation                     : 0.0                           , registers: [0, 0]              , address: 190

zone2           -> node7           -> index                         : 146                           , registers: [0, 17170]          , address: 192
zone2           -> node7           -> hydraulic_head                : 495.1123962402344             , registers: [36451, 17399]      , address: 194
zone2           -> node7           -> pressure                      : 495.1123962402344             , registers: [36451, 17399]      , address: 196
zone2           -> node7           -> elevation                     : 0.0                           , registers: [0, 0]              , address: 198

zone2           -> tank1           -> index                         : 151                           , registers: [0, 17175]          , address: 200
zone2           -> tank1           -> hydraulic_head                : 50.0                          , registers: [0, 16968]          , address: 202
zone2           -> tank1           -> pressure                      : 50.0                          , registers: [0, 16968]          , address: 204
zone2           -> tank1           -> elevation                     : 0.0                           , registers: [0, 0]              , address: 206
zone2           -> tank1           -> minimum_water_level           : 0.0                           , registers: [0, 0]              , address: 208
zone2           -> tank1           -> maximum_water_level           : 50.0                          , registers: [0, 16968]          , address: 210
zone2           -> tank1           -> initial_water_level           : 50.0                          , registers: [0, 16968]          , address: 212
zone2           -> tank1           -> minimum_water_volume          : 0.0                           , registers: [0, 0]              , address: 214
zone2           -> tank1           -> maximum_water_volume          : 98174.7734375                 , registers: [48995, 18367]      , address: 216
zone2           -> tank1           -> initial_water_volume          : 98174.7734375                 , registers: [48995, 18367]      , address: 218

zone2           -> pump2           -> index                         : 143                           , registers: [0, 17167]          , address: 220
zone2           -> pump2           -> status                        : 1                             , registers: [0, 16256]          , address: 222
zone2           -> pump2           -> flow_rate                     : 0.024630529806017876          , registers: [50679, 15561]      , address: 224
zone2           -> pump2           -> power                         : 1.0                           , registers: [0, 16256]          , address: 226
zone2           -> pump2           -> speed                         : 1.0                           , registers: [0, 16256]          , address: 228
zone2           -> pump2           -> energy_usage                  : 0.0022491735871881247         , registers: [26335, 15123]      , address: 230

zone2           -> pump3           -> index                         : 149                           , registers: [0, 17173]          , address: 232
zone2           -> pump3           -> status                        : 1                             , registers: [0, 16256]          , address: 234
zone2           -> pump3           -> flow_rate                     : 0.0003590564301703125         , registers: [16317, 14780]      , address: 236
zone2           -> pump3           -> power                         : 1.0                           , registers: [0, 16256]          , address: 238
zone2           -> pump3           -> speed                         : 1.0                           , registers: [0, 16256]          , address: 240
zone2           -> pump3           -> energy_usage                  : 2.0262234556867043e-06        , registers: [64065, 13831]      , address: 242

zone2           -> pump1           -> index                         : 150                           , registers: [0, 17174]          , address: 244
zone2           -> pump1           -> status                        : 0                             , registers: [0, 0]              , address: 246
zone2           -> pump1           -> flow_rate                     : 0.0                           , registers: [0, 0]              , address: 248
zone2           -> pump1           -> power                         : 1.0                           , registers: [0, 16256]          , address: 250
zone2           -> pump1           -> speed                         : 1.0                           , registers: [0, 16256]          , address: 252
zone2           -> pump1           -> energy_usage                  : 0.0                           , registers: [0, 0]              , address: 254
